what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1329475958989
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1329475959012
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1329475959031
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1329475959041
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1329475959097
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1329475959129
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1329475959170
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1329475959185
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1329475959229
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1329475959229
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1329475959281
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1329475959300
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1329475959338
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1329475959348
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1329475959394
os,sysinfo,,,"macosx",1329475959396
arch,sysinfo,,,"x86_64",1329475959396
ws,sysinfo,,,"cocoa",1329475959396
locale,sysinfo,,,"en_US",1329475959396
processors,sysinfo,,,"2",1329475959396
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329475959396
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1329475959396
java.specification.name,sysinfo,,,"Java Platform API Specification",1329475959396
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329475959396
java.specification.version,sysinfo,,,"1.6",1329475959396
java.vendor,sysinfo,,,"Apple Inc.",1329475959396
java.version,sysinfo,,,"1.6.0_29",1329475959396
java.vm.info,sysinfo,,,"mixed mode",1329475959396
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1329475959396
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329475959396
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1329475959396
java.vm.specification.version,sysinfo,,,"1.0",1329475959396
java.vm.vendor,sysinfo,,,"Apple Inc.",1329475959396
java.vm.version,sysinfo,,,"20.4-b02-402",1329475959396
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1329475959577
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1329475959668
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1329475959743
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1329475959783
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1329475960184
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1329475960259
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1329475960591
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1329475960731
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1329475960746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476140986
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1329476143891
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1329476144164
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1329476144317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476145686
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329476176647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476189251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476192162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476415591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476418578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476605011
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329476606910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476610936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476641042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476697106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476708975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476711155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1329476711212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476714696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476758412
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1329476760308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476760471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476763042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476790977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476797766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476853947
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329476857050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476865657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476874791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476875480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1329476875500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476886081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476889724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476896505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476951506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476968127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329476977005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329477043761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329477074731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329477270901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329477277125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329477279058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329477280529
